0.0000E+0	2.7331E+1	2.5925E+1
2.5000E-1	2.7327E+1	2.5943E+1
5.0000E-1	2.7369E+1	2.5954E+1
7.5000E-1	2.7396E+1	2.5988E+1
1.0000E+0	2.7416E+1	2.6005E+1
1.2500E+0	2.7455E+1	2.6015E+1
1.5000E+0	2.7460E+1	2.6016E+1
1.7500E+0	2.7504E+1	2.6084E+1
2.0000E+0	2.7534E+1	2.6085E+1
2.2500E+0	2.7553E+1	2.6097E+1
2.5000E+0	2.7572E+1	2.6128E+1
2.7500E+0	2.7614E+1	2.6135E+1
3.0000E+0	2.7638E+1	2.6186E+1
3.2500E+0	2.7660E+1	2.6180E+1
3.5000E+0	2.7688E+1	2.6225E+1
3.7500E+0	2.7725E+1	2.6242E+1
4.0000E+0	2.7746E+1	2.6255E+1
4.2500E+0	2.7785E+1	2.6296E+1
4.5000E+0	2.7828E+1	2.6328E+1
4.7500E+0	2.7840E+1	2.6355E+1
5.0000E+0	2.7865E+1	2.6363E+1
5.2500E+0	2.7917E+1	2.6400E+1
5.5000E+0	2.7939E+1	2.6419E+1
5.7500E+0	2.7968E+1	2.6448E+1
6.0000E+0	2.8020E+1	2.6460E+1
6.2500E+0	2.8029E+1	2.6483E+1
6.5000E+0	2.8100E+1	2.6516E+1
6.7500E+0	2.8111E+1	2.6522E+1
7.0000E+0	2.8133E+1	2.6580E+1
7.2500E+0	2.8167E+1	2.6596E+1
7.5000E+0	2.8241E+1	2.6611E+1
7.7500E+0	2.8251E+1	2.6643E+1
8.0000E+0	2.8276E+1	2.6688E+1
8.2500E+0	2.8337E+1	2.6707E+1
8.5000E+0	2.8364E+1	2.6740E+1
8.7500E+0	2.8402E+1	2.6777E+1
9.0000E+0	2.8430E+1	2.6798E+1
9.2500E+0	2.8448E+1	2.6834E+1
9.5000E+0	2.8499E+1	2.6845E+1
9.7500E+0	2.8532E+1	2.6872E+1
1.0000E+1	2.8567E+1	2.6913E+1
1.0250E+1	2.8611E+1	2.6933E+1
1.0500E+1	2.8669E+1	2.6991E+1
1.0750E+1	2.8716E+1	2.6989E+1
1.1000E+1	2.8734E+1	2.7004E+1
1.1250E+1	2.8765E+1	2.7038E+1
1.1500E+1	2.8813E+1	2.7078E+1
1.1750E+1	2.8849E+1	2.7112E+1
1.2000E+1	2.8883E+1	2.7146E+1
1.2250E+1	2.8943E+1	2.7158E+1
1.2500E+1	2.8975E+1	2.7204E+1
1.2750E+1	2.9002E+1	2.7208E+1
1.3000E+1	2.9047E+1	2.7250E+1
