0.0000E+0	2.5793E+1	2.5298E+1
2.5000E-1	2.5807E+1	2.5316E+1
5.0000E-1	2.5834E+1	2.5332E+1
7.5000E-1	2.5847E+1	2.5352E+1
1.0000E+0	2.5869E+1	2.5363E+1
1.2500E+0	2.5904E+1	2.5391E+1
1.5000E+0	2.5933E+1	2.5403E+1
1.7500E+0	2.5977E+1	2.5446E+1
2.0000E+0	2.5979E+1	2.5457E+1
2.2500E+0	2.6004E+1	2.5487E+1
2.5000E+0	2.6043E+1	2.5513E+1
2.7500E+0	2.6094E+1	2.5536E+1
3.0000E+0	2.6090E+1	2.5555E+1
3.2500E+0	2.6121E+1	2.5588E+1
3.5000E+0	2.6159E+1	2.5604E+1
3.7500E+0	2.6176E+1	2.5627E+1
4.0000E+0	2.6220E+1	2.5669E+1
4.2500E+0	2.6235E+1	2.5685E+1
4.5000E+0	2.6287E+1	2.5693E+1
4.7500E+0	2.6291E+1	2.5714E+1
5.0000E+0	2.6336E+1	2.5747E+1
5.2500E+0	2.6378E+1	2.5792E+1
5.5000E+0	2.6414E+1	2.5805E+1
5.7500E+0	2.6439E+1	2.5849E+1
6.0000E+0	2.6454E+1	2.5858E+1
6.2500E+0	2.6504E+1	2.5882E+1
6.5000E+0	2.6530E+1	2.5896E+1
6.7500E+0	2.6567E+1	2.5934E+1
7.0000E+0	2.6589E+1	2.5948E+1
7.2500E+0	2.6639E+1	2.5984E+1
7.5000E+0	2.6694E+1	2.6006E+1
7.7500E+0	2.6717E+1	2.6035E+1
8.0000E+0	2.6754E+1	2.6051E+1
8.2500E+0	2.6771E+1	2.6077E+1
8.5000E+0	2.6834E+1	2.6121E+1
8.7500E+0	2.6854E+1	2.6129E+1
9.0000E+0	2.6888E+1	2.6164E+1
9.2500E+0	2.6938E+1	2.6177E+1
9.5000E+0	2.6962E+1	2.6227E+1
9.7500E+0	2.6996E+1	2.6257E+1
1.0000E+1	2.7028E+1	2.6302E+1
1.0250E+1	2.7065E+1	2.6293E+1
1.0500E+1	2.7110E+1	2.6337E+1
1.0750E+1	2.7167E+1	2.6367E+1
1.1000E+1	2.7177E+1	2.6407E+1
1.1250E+1	2.7228E+1	2.6445E+1
1.1500E+1	2.7258E+1	2.6463E+1
1.1750E+1	2.7304E+1	2.6494E+1
1.2000E+1	2.7342E+1	2.6525E+1
1.2250E+1	2.7394E+1	2.6558E+1
1.2500E+1	2.7433E+1	2.6579E+1
1.2750E+1	2.7459E+1	2.6611E+1
1.3000E+1	2.7507E+1	2.6634E+1
1.3250E+1	2.7542E+1	2.6699E+1
1.3500E+1	2.7604E+1	2.6704E+1
1.3750E+1	2.7646E+1	2.6751E+1
1.4000E+1	2.7653E+1	2.6775E+1
1.4250E+1	2.7708E+1	2.6790E+1
1.4500E+1	2.7744E+1	2.6851E+1
1.4750E+1	2.7822E+1	2.6872E+1
1.5000E+1	2.7853E+1	2.6879E+1
1.5250E+1	2.7878E+1	2.6945E+1
1.5500E+1	2.7927E+1	2.6972E+1
1.5750E+1	2.8002E+1	2.7006E+1
1.6000E+1	2.8040E+1	2.7033E+1
1.6250E+1	2.8079E+1	2.7065E+1
1.6500E+1	2.8118E+1	2.7094E+1
1.6750E+1	2.8166E+1	2.7135E+1
1.7000E+1	2.8207E+1	2.7192E+1
1.7250E+1	2.8262E+1	2.7210E+1
1.7500E+1	2.8284E+1	2.7260E+1
1.7750E+1	2.8363E+1	2.7305E+1
1.8000E+1	2.8390E+1	2.7325E+1
1.8250E+1	2.8442E+1	2.7347E+1
1.8500E+1	2.8487E+1	2.7406E+1
1.8750E+1	2.8532E+1	2.7439E+1
1.9000E+1	2.8581E+1	2.7475E+1
