0.0000E+0	3.6769E+1	2.9404E+1
2.5000E-1	3.6776E+1	2.9408E+1
5.0000E-1	3.6797E+1	2.9430E+1
7.5000E-1	3.6845E+1	2.9457E+1
1.0000E+0	3.6873E+1	2.9500E+1
1.2500E+0	3.6892E+1	2.9508E+1
1.5000E+0	3.6910E+1	2.9527E+1
1.7500E+0	3.6955E+1	2.9552E+1
2.0000E+0	3.6949E+1	2.9547E+1
2.2500E+0	3.6985E+1	2.9571E+1
2.5000E+0	3.7023E+1	2.9596E+1
2.7500E+0	3.7065E+1	2.9654E+1
3.0000E+0	3.7080E+1	2.9678E+1
3.2500E+0	3.7093E+1	2.9680E+1
3.5000E+0	3.7125E+1	2.9722E+1
3.7500E+0	3.7180E+1	2.9740E+1
4.0000E+0	3.7167E+1	2.9759E+1
4.2500E+0	3.7221E+1	2.9811E+1
4.5000E+0	3.7243E+1	2.9804E+1
4.7500E+0	3.7257E+1	2.9818E+1
5.0000E+0	3.7291E+1	2.9861E+1
5.2500E+0	3.7324E+1	2.9888E+1
5.5000E+0	3.7384E+1	2.9907E+1
5.7500E+0	3.7413E+1	2.9935E+1
6.0000E+0	3.7419E+1	2.9962E+1
6.2500E+0	3.7470E+1	3.0005E+1
6.5000E+0	3.7478E+1	3.0005E+1
6.7500E+0	3.7536E+1	3.0060E+1
7.0000E+0	3.7563E+1	3.0091E+1
7.2500E+0	3.7603E+1	3.0107E+1
7.5000E+0	3.7627E+1	3.0140E+1
7.7500E+0	3.7682E+1	3.0163E+1
8.0000E+0	3.7736E+1	3.0176E+1
8.2500E+0	3.7716E+1	3.0204E+1
8.5000E+0	3.7782E+1	3.0234E+1
8.7500E+0	3.7812E+1	3.0275E+1
9.0000E+0	3.7866E+1	3.0294E+1
9.2500E+0	3.7871E+1	3.0324E+1
9.5000E+0	3.7943E+1	3.0365E+1
9.7500E+0	3.7977E+1	3.0401E+1
1.0000E+1	3.8003E+1	3.0407E+1
1.0250E+1	3.8042E+1	3.0419E+1
1.0500E+1	3.8084E+1	3.0444E+1
1.0750E+1	3.8134E+1	3.0511E+1
1.1000E+1	3.8166E+1	3.0530E+1
1.1250E+1	3.8200E+1	3.0552E+1
1.1500E+1	3.8260E+1	3.0606E+1
1.1750E+1	3.8270E+1	3.0636E+1
1.2000E+1	3.8339E+1	3.0675E+1
1.2250E+1	3.8364E+1	3.0676E+1
1.2500E+1	3.8406E+1	3.0702E+1
1.2750E+1	3.8458E+1	3.0736E+1
1.3000E+1	3.8507E+1	3.0788E+1
1.3250E+1	3.8536E+1	3.0819E+1
1.3500E+1	3.8598E+1	3.0833E+1
1.3750E+1	3.8610E+1	3.0884E+1
1.4000E+1	3.8659E+1	3.0916E+1
1.4250E+1	3.8705E+1	3.0950E+1
1.4500E+1	3.8735E+1	3.0955E+1
1.4750E+1	3.8783E+1	3.1040E+1
1.5000E+1	3.8813E+1	3.1049E+1
1.5250E+1	3.8891E+1	3.1090E+1
1.5500E+1	3.8929E+1	3.1115E+1
1.5750E+1	3.8971E+1	3.1150E+1
1.6000E+1	3.9017E+1	3.1180E+1
1.6250E+1	3.9055E+1	3.1244E+1
1.6500E+1	3.9097E+1	3.1242E+1
1.6750E+1	3.9152E+1	3.1276E+1
1.7000E+1	3.9207E+1	3.1333E+1
1.7250E+1	3.9236E+1	3.1369E+1
1.7500E+1	3.9289E+1	3.1399E+1
1.7750E+1	3.9332E+1	3.1432E+1
1.8000E+1	3.9353E+1	3.1481E+1
1.8250E+1	3.9444E+1	3.1529E+1
1.8500E+1	3.9472E+1	3.1567E+1
1.8750E+1	3.9542E+1	3.1586E+1
1.9000E+1	3.9563E+1	3.1622E+1
1.9250E+1	3.9624E+1	3.1663E+1
1.9500E+1	3.9642E+1	3.1711E+1
1.9750E+1	3.9707E+1	3.1738E+1
2.0000E+1	3.9769E+1	3.1771E+1
2.0250E+1	3.9796E+1	3.1833E+1
2.0500E+1	3.9849E+1	3.1864E+1
2.0750E+1	3.9904E+1	3.1913E+1
2.1000E+1	3.9946E+1	3.1926E+1
2.1250E+1	4.0007E+1	3.1996E+1
2.1500E+1	4.0038E+1	3.2025E+1
2.1750E+1	4.0124E+1	3.2079E+1
2.2000E+1	4.0163E+1	3.2126E+1
2.2250E+1	4.0190E+1	3.2161E+1
2.2500E+1	4.0267E+1	3.2190E+1
2.2750E+1	4.0328E+1	3.2227E+1
2.3000E+1	4.0377E+1	3.2282E+1
2.3250E+1	4.0404E+1	3.2332E+1
2.3500E+1	4.0478E+1	3.2368E+1
2.3750E+1	4.0514E+1	3.2383E+1
2.4000E+1	4.0585E+1	3.2446E+1
2.4250E+1	4.0637E+1	3.2478E+1
2.4500E+1	4.0691E+1	3.2559E+1
2.4750E+1	4.0751E+1	3.2573E+1
2.5000E+1	4.0816E+1	3.2628E+1
2.5250E+1	4.0858E+1	3.2675E+1
2.5500E+1	4.0927E+1	3.2725E+1
2.5750E+1	4.1000E+1	3.2782E+1
2.6000E+1	4.1024E+1	3.2805E+1
2.6250E+1	4.1098E+1	3.2865E+1
2.6500E+1	4.1135E+1	3.2914E+1
2.6750E+1	4.1211E+1	3.2958E+1
2.7000E+1	4.1281E+1	3.3007E+1
2.7250E+1	4.1326E+1	3.3046E+1
2.7500E+1	4.1375E+1	3.3100E+1
2.7750E+1	4.1433E+1	3.3151E+1
2.8000E+1	4.1487E+1	3.3179E+1
2.8250E+1	4.1565E+1	3.3253E+1
2.8500E+1	4.1629E+1	3.3265E+1
2.8750E+1	4.1666E+1	3.3334E+1
2.9000E+1	4.1718E+1	3.3386E+1
2.9250E+1	4.1791E+1	3.3419E+1
2.9500E+1	4.1824E+1	3.3461E+1
2.9750E+1	4.1919E+1	3.3531E+1
3.0000E+1	4.1973E+1	3.3578E+1
3.0250E+1	4.2037E+1	3.3614E+1
3.0500E+1	4.2090E+1	3.3652E+1
3.0750E+1	4.2150E+1	3.3701E+1
3.1000E+1	4.2209E+1	3.3761E+1
3.1250E+1	4.2267E+1	3.3793E+1
3.1500E+1	4.2348E+1	3.3835E+1
3.1750E+1	4.2399E+1	3.3912E+1
3.2000E+1	4.2464E+1	3.3972E+1
3.2250E+1	4.2510E+1	3.4012E+1
3.2500E+1	4.2569E+1	3.4071E+1
3.2750E+1	4.2644E+1	3.4102E+1
3.3000E+1	4.2709E+1	3.4149E+1
3.3250E+1	4.2769E+1	3.4201E+1
3.3500E+1	4.2821E+1	3.4281E+1
3.3750E+1	4.2899E+1	3.4320E+1
3.4000E+1	4.2954E+1	3.4367E+1
3.4250E+1	4.3010E+1	3.4414E+1
3.4500E+1	4.3071E+1	3.4502E+1
3.4750E+1	4.3140E+1	3.4539E+1
3.5000E+1	4.3214E+1	3.4597E+1
3.5250E+1	4.3294E+1	3.4650E+1
3.5500E+1	4.3347E+1	3.4712E+1
3.5750E+1	4.3406E+1	3.4736E+1
3.6000E+1	4.3466E+1	3.4800E+1
3.6250E+1	4.3567E+1	3.4865E+1
3.6500E+1	4.3631E+1	3.4941E+1
3.6750E+1	4.3708E+1	3.4987E+1
3.7000E+1	4.3769E+1	3.5059E+1
3.7250E+1	4.3839E+1	3.5101E+1
3.7500E+1	4.3890E+1	3.5159E+1
3.7750E+1	4.3977E+1	3.5226E+1
3.8000E+1	4.4030E+1	3.5278E+1
3.8250E+1	4.4120E+1	3.5346E+1
3.8500E+1	4.4186E+1	3.5427E+1
3.8750E+1	4.4252E+1	3.5482E+1
3.9000E+1	4.4347E+1	3.5512E+1
3.9250E+1	4.4403E+1	3.5601E+1
3.9500E+1	4.4475E+1	3.5667E+1
3.9750E+1	4.4545E+1	3.5722E+1
4.0000E+1	4.4597E+1	3.5796E+1
4.0250E+1	4.4710E+1	3.5852E+1
4.0500E+1	4.4749E+1	3.5926E+1
4.0750E+1	4.4861E+1	3.5991E+1
4.1000E+1	4.4939E+1	3.6046E+1
4.1250E+1	4.4999E+1	3.6126E+1
4.1500E+1	4.5067E+1	3.6209E+1
4.1750E+1	4.5147E+1	3.6234E+1
4.2000E+1	4.5225E+1	3.6331E+1
4.2250E+1	4.5290E+1	3.6403E+1
4.2500E+1	4.5369E+1	3.6478E+1
4.2750E+1	4.5458E+1	3.6540E+1
4.3000E+1	4.5554E+1	3.6610E+1
4.3250E+1	4.5582E+1	3.6663E+1
4.3500E+1	4.5679E+1	3.6745E+1
4.3750E+1	4.5753E+1	3.6812E+1
4.4000E+1	4.5832E+1	3.6857E+1
4.4250E+1	4.5926E+1	3.6935E+1
4.4500E+1	4.5996E+1	3.7017E+1
4.4750E+1	4.6065E+1	3.7064E+1
4.5000E+1	4.6154E+1	3.7164E+1
4.5250E+1	4.6213E+1	3.7218E+1
4.5500E+1	4.6314E+1	3.7299E+1
4.5750E+1	4.6391E+1	3.7379E+1
4.6000E+1	4.6467E+1	3.7447E+1
4.6250E+1	4.6556E+1	3.7509E+1
4.6500E+1	4.6633E+1	3.7592E+1
4.6750E+1	4.6702E+1	3.7672E+1
4.7000E+1	4.6796E+1	3.7723E+1
4.7250E+1	4.6867E+1	3.7795E+1
4.7500E+1	4.6956E+1	3.7870E+1
4.7750E+1	4.7031E+1	3.7953E+1
4.8000E+1	4.7125E+1	3.8032E+1
4.8250E+1	4.7189E+1	3.8095E+1
4.8500E+1	4.7264E+1	3.8164E+1
4.8750E+1	4.7385E+1	3.8266E+1
4.9000E+1	4.7454E+1	3.8322E+1
4.9250E+1	4.7524E+1	3.8417E+1
4.9500E+1	4.7611E+1	3.8477E+1
4.9750E+1	4.7674E+1	3.8558E+1
5.0000E+1	4.7776E+1	3.8641E+1
5.0250E+1	4.7856E+1	3.8721E+1
5.0500E+1	4.7919E+1	3.8815E+1
5.0750E+1	4.8027E+1	3.8880E+1
5.1000E+1	4.8105E+1	3.8955E+1
5.1250E+1	4.8184E+1	3.9062E+1
5.1500E+1	4.8278E+1	3.9121E+1
5.1750E+1	4.8362E+1	3.9204E+1
5.2000E+1	4.8437E+1	3.9280E+1
5.2250E+1	4.8543E+1	3.9374E+1
5.2500E+1	4.8629E+1	3.9438E+1
5.2750E+1	4.8721E+1	3.9524E+1
5.3000E+1	4.8800E+1	3.9603E+1
5.3250E+1	4.8886E+1	3.9702E+1
5.3500E+1	4.8952E+1	3.9794E+1
5.3750E+1	4.9051E+1	3.9866E+1
5.4000E+1	4.9140E+1	3.9943E+1
5.4250E+1	4.9226E+1	4.0026E+1
5.4500E+1	4.9313E+1	4.0120E+1
5.4750E+1	4.9413E+1	4.0209E+1
5.5000E+1	4.9468E+1	4.0288E+1
5.5250E+1	4.9588E+1	4.0396E+1
5.5500E+1	4.9671E+1	4.0468E+1
5.5750E+1	4.9757E+1	4.0572E+1
5.6000E+1	4.9852E+1	4.0639E+1
5.6250E+1	4.9933E+1	4.0755E+1
5.6500E+1	5.0033E+1	4.0848E+1
5.6750E+1	5.0112E+1	4.0927E+1
5.7000E+1	5.0217E+1	4.0989E+1
5.7250E+1	5.0302E+1	4.1102E+1
5.7500E+1	5.0391E+1	4.1169E+1
5.7750E+1	5.0512E+1	4.1274E+1
5.8000E+1	5.0587E+1	4.1400E+1
5.8250E+1	5.0662E+1	4.1468E+1
5.8500E+1	5.0766E+1	4.1563E+1
5.8750E+1	5.0842E+1	4.1660E+1
5.9000E+1	5.0933E+1	4.1744E+1
5.9250E+1	5.1031E+1	4.1857E+1
5.9500E+1	5.1119E+1	4.1953E+1
5.9750E+1	5.1213E+1	4.2022E+1
6.0000E+1	5.1316E+1	4.2124E+1
6.0250E+1	5.1424E+1	4.2231E+1
6.0500E+1	5.1495E+1	4.2326E+1
6.0750E+1	5.1590E+1	4.2410E+1
6.1000E+1	5.1684E+1	4.2489E+1
6.1250E+1	5.1767E+1	4.2604E+1
6.1500E+1	5.1871E+1	4.2707E+1
6.1750E+1	5.1961E+1	4.2810E+1
6.2000E+1	5.2061E+1	4.2900E+1
6.2250E+1	5.2157E+1	4.2989E+1
6.2500E+1	5.2249E+1	4.3115E+1
6.2750E+1	5.2340E+1	4.3212E+1
6.3000E+1	5.2441E+1	4.3331E+1
6.3250E+1	5.2539E+1	4.3415E+1
6.3500E+1	5.2632E+1	4.3525E+1
6.3750E+1	5.2714E+1	4.3638E+1
6.4000E+1	5.2833E+1	4.3743E+1
6.4250E+1	5.2941E+1	4.3838E+1
6.4500E+1	5.3033E+1	4.3962E+1
6.4750E+1	5.3124E+1	4.4063E+1
6.5000E+1	5.3231E+1	4.4176E+1
6.5250E+1	5.3314E+1	4.4270E+1
6.5500E+1	5.3414E+1	4.4379E+1
6.5750E+1	5.3524E+1	4.4459E+1
6.6000E+1	5.3608E+1	4.4614E+1
6.6250E+1	5.3710E+1	4.4692E+1
6.6500E+1	5.3796E+1	4.4801E+1
6.6750E+1	5.3884E+1	4.4933E+1
6.7000E+1	5.4003E+1	4.5037E+1
6.7250E+1	5.4119E+1	4.5158E+1
6.7500E+1	5.4185E+1	4.5253E+1
6.7750E+1	5.4272E+1	4.5367E+1
6.8000E+1	5.4372E+1	4.5478E+1
6.8250E+1	5.4471E+1	4.5583E+1
6.8500E+1	5.4555E+1	4.5667E+1
6.8750E+1	5.4651E+1	4.5767E+1
6.9000E+1	5.4730E+1	4.5876E+1
6.9250E+1	5.4814E+1	4.5978E+1
6.9500E+1	5.4924E+1	4.6082E+1
6.9750E+1	5.4997E+1	4.6192E+1
7.0000E+1	5.5086E+1	4.6327E+1
7.0250E+1	5.5194E+1	4.6438E+1
7.0500E+1	5.5272E+1	4.6550E+1
7.0750E+1	5.5350E+1	4.6670E+1
7.1000E+1	5.5420E+1	4.6796E+1
7.1250E+1	5.5514E+1	4.6917E+1
7.1500E+1	5.5638E+1	4.7033E+1
7.1750E+1	5.5725E+1	4.7158E+1
7.2000E+1	5.5817E+1	4.7303E+1
7.2250E+1	5.5922E+1	4.7386E+1
7.2500E+1	5.6020E+1	4.7551E+1
7.2750E+1	5.6117E+1	4.7668E+1
7.3000E+1	5.6218E+1	4.7787E+1
7.3250E+1	5.6328E+1	4.7920E+1
7.3500E+1	5.6410E+1	4.8046E+1
7.3750E+1	5.6511E+1	4.8169E+1
7.4000E+1	5.6614E+1	4.8308E+1
7.4250E+1	5.6729E+1	4.8436E+1
7.4500E+1	5.6811E+1	4.8575E+1
7.4750E+1	5.6930E+1	4.8702E+1
7.5000E+1	5.7031E+1	4.8812E+1
7.5250E+1	5.7161E+1	4.8953E+1
7.5500E+1	5.7255E+1	4.9113E+1
7.5750E+1	5.7354E+1	4.9218E+1
7.6000E+1	5.7441E+1	4.9377E+1
7.6250E+1	5.7564E+1	4.9487E+1
7.6500E+1	5.7680E+1	4.9615E+1
7.6750E+1	5.7774E+1	4.9765E+1
7.7000E+1	5.7862E+1	4.9900E+1
7.7250E+1	5.7982E+1	5.0048E+1
7.7500E+1	5.8094E+1	5.0186E+1
7.7750E+1	5.8204E+1	5.0312E+1
7.8000E+1	5.8289E+1	5.0448E+1
7.8250E+1	5.8406E+1	5.0579E+1
7.8500E+1	5.8521E+1	5.0738E+1
7.8750E+1	5.8607E+1	5.0872E+1
